Freq	3K	5K	10K	15K	20K	25K	30K	35K	40K	50K	70K	100K	125K	150K	175K	200K	225K	250K	275K	296K
0.23970249	0.752515	0.768869	0.766642	0.768754	0.770715	0.775999	0.762933	0.75393	0.763808	0.717041	0.705618	0.676022	0.650144	0.58629	0.551093	0.478638	0.413695	0.348084	0.2876	0.25582
0.24153228	0.75148	0.767836	0.765461	0.767686	0.76969	0.774874	0.761874	0.752874	0.762689	0.716412	0.704992	0.675453	0.649631	0.58529	0.549976	0.477344	0.412401	0.34646	0.285533	0.253619
0.24336207	0.750319	0.766616	0.764142	0.766474	0.768513	0.773601	0.760659	0.75167	0.761408	0.715628	0.704192	0.674708	0.648927	0.584141	0.548696	0.475897	0.410966	0.344715	0.283369	0.251375
0.24519186	0.749033	0.76521	0.762686	0.765119	0.767187	0.772184	0.759291	0.750319	0.759968	0.714689	0.703216	0.673783	0.64803	0.58284	0.547251	0.474296	0.409391	0.34285	0.281113	0.24909
0.24702165	0.747626	0.763618	0.761097	0.763626	0.765714	0.770623	0.757771	0.748824	0.758369	0.713593	0.702062	0.672675	0.646935	0.581389	0.545642	0.472543	0.407675	0.340867	0.278768	0.246769
0.24885144	0.746099	0.761843	0.759378	0.761995	0.764097	0.768924	0.756102	0.747188	0.756614	0.712343	0.700729	0.671384	0.645642	0.579785	0.543869	0.470638	0.40582	0.33877	0.276339	0.244415
0.25068123	0.744454	0.759888	0.757531	0.76023	0.762337	0.767087	0.754287	0.745413	0.754704	0.710937	0.699215	0.669906	0.64415	0.578031	0.541933	0.468583	0.403827	0.336561	0.273829	0.242032
0.25251102	0.742696	0.757754	0.755559	0.758334	0.760438	0.765117	0.752327	0.743503	0.752642	0.709377	0.697522	0.668243	0.642457	0.576125	0.539834	0.466382	0.401696	0.334242	0.271243	0.239624
0.25434081	0.740825	0.755445	0.753467	0.75631	0.758403	0.763015	0.750227	0.741461	0.750429	0.707664	0.695648	0.666392	0.640565	0.57407	0.537576	0.464036	0.399432	0.331819	0.268587	0.237194
0.2561706	0.738844	0.752963	0.751256	0.754161	0.756234	0.760786	0.747988	0.739289	0.748069	0.705798	0.693594	0.664353	0.638472	0.571865	0.535159	0.461548	0.397036	0.329294	0.265866	0.234746
0.25800039	0.736755	0.75031	0.74893	0.751889	0.753933	0.75843	0.745613	0.736991	0.745562	0.70378	0.691359	0.662127	0.63618	0.569512	0.532586	0.458922	0.394511	0.326672	0.263083	0.232283
0.25983018	0.734559	0.74749	0.746489	0.749497	0.751502	0.75595	0.743104	0.734568	0.742911	0.70161	0.688945	0.659713	0.63369	0.567013	0.529859	0.456161	0.391861	0.323956	0.260245	0.229808
0.26165997	0.732258	0.744504	0.743936	0.746985	0.748943	0.753348	0.740463	0.732024	0.740117	0.69929	0.686351	0.657112	0.631004	0.564369	0.526982	0.453268	0.389088	0.321151	0.257356	0.227324
0.26348976	0.729851	0.741356	0.741273	0.744357	0.746258	0.750624	0.737693	0.72936	0.737183	0.69682	0.68358	0.654326	0.628124	0.561581	0.523957	0.450248	0.386197	0.318261	0.25442	0.224833
0.26531955	0.72734	0.738047	0.7385	0.741613	0.743448	0.747781	0.734793	0.726577	0.734111	0.694202	0.680631	0.651355	0.625052	0.558653	0.520788	0.447106	0.383191	0.315289	0.251444	0.222338
0.26714934	0.724725	0.734581	0.735618	0.738754	0.740514	0.74482	0.731767	0.723679	0.730902	0.691435	0.677506	0.648202	0.621793	0.555584	0.517479	0.443844	0.380075	0.312241	0.248431	0.21984
0.26897913	0.722005	0.730961	0.732629	0.735782	0.737457	0.74174	0.728617	0.720666	0.727558	0.688522	0.674208	0.64487	0.61835	0.55238	0.514033	0.440469	0.376854	0.309121	0.245386	0.217339
0.27080892	0.719181	0.727189	0.729532	0.732698	0.734279	0.738544	0.725343	0.71754	0.724081	0.685464	0.67074	0.641361	0.614728	0.549042	0.510456	0.436986	0.373532	0.305934	0.242313	0.214839
0.27263871	0.716252	0.723269	0.726329	0.729503	0.730981	0.735232	0.721947	0.714303	0.720474	0.682264	0.667104	0.637681	0.610933	0.545574	0.506752	0.433399	0.370116	0.302684	0.239218	0.212339
0.2744685	0.713219	0.719207	0.72302	0.726198	0.727565	0.731805	0.718432	0.710956	0.716741	0.678924	0.663305	0.633834	0.606972	0.541981	0.502928	0.429716	0.366611	0.299377	0.236104	0.20984
0.27629829	0.710083	0.715005	0.719606	0.722786	0.724032	0.728266	0.714801	0.707503	0.712883	0.675447	0.659347	0.629827	0.602851	0.538266	0.498989	0.425943	0.363023	0.296017	0.232976	0.207344
0.27812808	0.706845	0.710671	0.716089	0.719268	0.720384	0.724616	0.711056	0.703945	0.708907	0.671837	0.655238	0.625665	0.59858	0.534435	0.494941	0.422086	0.35936	0.292612	0.229839	0.20485
0.27995787	0.703505	0.706209	0.712471	0.715646	0.716626	0.720857	0.707201	0.700286	0.704814	0.668101	0.650983	0.621359	0.594168	0.530495	0.490793	0.418154	0.355629	0.289166	0.226697	0.202359
0.28178766	0.700066	0.701629	0.708754	0.711925	0.71276	0.716994	0.703241	0.69653	0.700613	0.664242	0.64659	0.616918	0.589626	0.526452	0.486552	0.414155	0.351837	0.285686	0.223555	0.199873
0.28361745	0.69653	0.696937	0.704942	0.708108	0.708792	0.713029	0.699181	0.692681	0.696309	0.660269	0.64207	0.612351	0.584965	0.522314	0.482228	0.410098	0.347994	0.282179	0.220419	0.197391
0.28544724	0.692902	0.692143	0.701038	0.704199	0.704725	0.708969	0.695027	0.688744	0.691909	0.656189	0.637433	0.607671	0.580199	0.518089	0.47783	0.405992	0.344109	0.278651	0.217293	0.194916
0.28727703	0.689186	0.687259	0.697047	0.700204	0.700567	0.704818	0.690785	0.684725	0.68742	0.652012	0.632689	0.602891	0.57534	0.513787	0.473367	0.401847	0.34019	0.275111	0.214182	0.192447
0.28910682	0.685386	0.682294	0.692975	0.69613	0.696324	0.700584	0.686464	0.680632	0.682853	0.647746	0.627853	0.598026	0.570405	0.509419	0.468851	0.397673	0.336248	0.271566	0.211093	0.189988
0.29093661	0.681509	0.677262	0.688827	0.691983	0.692005	0.696273	0.682071	0.67647	0.678216	0.643404	0.622938	0.59309	0.565409	0.504994	0.464294	0.393482	0.332294	0.268023	0.20803	0.187538
0.2927664	0.677563	0.672176	0.684612	0.687771	0.687617	0.691893	0.677616	0.67225	0.673522	0.638996	0.617958	0.5881	0.560368	0.500524	0.459707	0.389285	0.328338	0.264492	0.205	0.185101
0.29459619	0.673554	0.66705	0.680338	0.683504	0.683171	0.687456	0.67311	0.667979	0.668779	0.634537	0.612931	0.583074	0.555301	0.496023	0.455103	0.385093	0.324392	0.260982	0.202009	0.182679
0.29642598	0.669491	0.661901	0.676012	0.67919	0.678677	0.682969	0.668563	0.663668	0.664002	0.630039	0.607873	0.578028	0.550225	0.491502	0.450495	0.380918	0.320466	0.257501	0.199063	0.180275
0.29825577	0.665385	0.656743	0.671646	0.674839	0.674146	0.678444	0.663987	0.659327	0.659202	0.625518	0.602801	0.572983	0.545159	0.486975	0.445896	0.376773	0.316574	0.254058	0.196169	0.177892
0.30008556	0.661244	0.651594	0.66725	0.670464	0.669591	0.673893	0.659394	0.654968	0.654394	0.620987	0.597735	0.567957	0.540121	0.482457	0.44132	0.37267	0.312726	0.250663	0.193332	0.175532
0.30191535	0.65708	0.646471	0.662833	0.666074	0.665022	0.669327	0.654796	0.6506	0.64959	0.616463	0.592692	0.56297	0.535131	0.47796	0.43678	0.368621	0.308934	0.247325	0.19056	0.1732
0.30374514	0.652903	0.64139	0.658408	0.661682	0.660454	0.664759	0.650207	0.646238	0.644804	0.611961	0.587692	0.55804	0.530207	0.473499	0.43229	0.364638	0.30521	0.244054	0.187858	0.1709
0.30557493	0.648726	0.636369	0.653987	0.657301	0.655899	0.660201	0.64564	0.641891	0.64005	0.607498	0.582753	0.553188	0.525369	0.469087	0.427864	0.360732	0.301564	0.240859	0.185234	0.168635
0.30740472	0.64456	0.631425	0.649582	0.65294	0.651371	0.655667	0.641108	0.637574	0.635343	0.603088	0.577894	0.548432	0.520633	0.46474	0.423515	0.356915	0.298009	0.237748	0.182694	0.16641
0.30923451	0.640417	0.626576	0.645204	0.648614	0.646882	0.651169	0.636625	0.633297	0.630696	0.598748	0.573134	0.54379	0.516018	0.46047	0.419254	0.353197	0.294553	0.23473	0.180243	0.16423
0.3110643	0.636308	0.621837	0.640867	0.644335	0.642445	0.646721	0.632202	0.629073	0.626122	0.594492	0.568489	0.53928	0.511539	0.45629	0.415096	0.349588	0.291207	0.231813	0.177888	0.162098
0.31289409	0.632246	0.617224	0.636581	0.640113	0.638074	0.642334	0.627853	0.624913	0.621634	0.590334	0.563977	0.534917	0.507211	0.452212	0.41105	0.346098	0.287981	0.229006	0.175633	0.160018
0.31472388	0.628241	0.61275	0.632359	0.635962	0.633781	0.638022	0.62359	0.620829	0.617245	0.586289	0.559613	0.530717	0.503049	0.448248	0.407128	0.342735	0.28488	0.226314	0.173484	0.157995
0.31655367	0.624304	0.608431	0.628213	0.631891	0.629577	0.633795	0.619424	0.616832	0.612966	0.582369	0.555411	0.526692	0.499064	0.444409	0.40334	0.339505	0.281914	0.223744	0.171444	0.156033
0.31838346	0.620447	0.604277	0.624152	0.627911	0.625475	0.629665	0.615366	0.612932	0.608807	0.578584	0.551384	0.522855	0.495267	0.440704	0.399693	0.336415	0.279088	0.221302	0.169517	0.154135
0.32021325	0.616678	0.600299	0.620188	0.624032	0.621484	0.625642	0.611425	0.609138	0.604778	0.574946	0.547542	0.519214	0.491666	0.437141	0.396196	0.33347	0.276406	0.218991	0.167707	0.152305
0.32204304	0.613007	0.596507	0.616329	0.620264	0.617613	0.621735	0.607612	0.605458	0.600889	0.571464	0.543896	0.515779	0.488268	0.433728	0.392854	0.330674	0.273873	0.216815	0.166014	0.150544
0.32387283	0.609442	0.592908	0.612586	0.616613	0.613872	0.617954	0.603932	0.601902	0.597145	0.568143	0.540452	0.512553	0.485078	0.430471	0.389673	0.328029	0.271491	0.214776	0.16444	0.148856
0.32570262	0.605991	0.589508	0.608965	0.613089	0.610269	0.614306	0.600395	0.598475	0.593554	0.564992	0.537217	0.509542	0.482099	0.427374	0.386657	0.325537	0.26926	0.212876	0.162985	0.147242
0.32753241	0.60266	0.58631	0.605473	0.609696	0.606809	0.610798	0.597004	0.595183	0.590122	0.562014	0.534194	0.506746	0.479332	0.424441	0.383808	0.323198	0.267182	0.211115	0.161648	0.145704
0.3293622	0.599455	0.583317	0.602119	0.606441	0.603499	0.607435	0.593767	0.592033	0.586851	0.559212	0.531384	0.504166	0.476776	0.421674	0.381127	0.321012	0.265255	0.209491	0.160427	0.14424
0.33119199	0.596381	0.58053	0.598905	0.603328	0.600344	0.604223	0.590685	0.589027	0.583746	0.556589	0.528788	0.5018	0.474428	0.419073	0.378615	0.318976	0.263477	0.208004	0.15932	0.142852
0.33302178	0.593442	0.577949	0.595837	0.600362	0.597346	0.601164	0.587762	0.58617	0.580808	0.554144	0.526405	0.499643	0.472284	0.416638	0.37627	0.317087	0.261844	0.206649	0.158323	0.141539
0.33485157	0.590641	0.575571	0.59292	0.597544	0.59451	0.598263	0.585	0.583464	0.578038	0.551877	0.524231	0.497691	0.47034	0.414369	0.374091	0.315343	0.260353	0.205423	0.157433	0.140299
0.33668136	0.587982	0.573394	0.590155	0.594879	0.591837	0.595521	0.582401	0.58091	0.575438	0.549786	0.522262	0.495936	0.468588	0.412262	0.372075	0.313738	0.258998	0.204321	0.156643	0.13913
0.33851115	0.585466	0.571412	0.587546	0.592366	0.589328	0.59294	0.579965	0.578511	0.573006	0.547869	0.520492	0.494372	0.46702	0.410314	0.370218	0.312268	0.257773	0.203339	0.155948	0.138029
0.34034094	0.583094	0.569621	0.585093	0.590008	0.586984	0.590521	0.577691	0.576266	0.570742	0.546122	0.518915	0.492989	0.465629	0.408522	0.368516	0.310928	0.256673	0.202469	0.155343	0.136994
0.34217073	0.580867	0.568015	0.582798	0.587805	0.584804	0.588263	0.575579	0.574176	0.568644	0.54454	0.517524	0.491779	0.464404	0.406881	0.366963	0.309711	0.255691	0.201706	0.15482	0.136021
0.34400052	0.578786	0.566587	0.580661	0.585756	0.58279	0.586167	0.573629	0.572242	0.56671	0.54312	0.51631	0.490731	0.463338	0.405386	0.365555	0.308613	0.25482	0.201043	0.154372	0.135107
0.34583031	0.57685	0.56533	0.578683	0.583863	0.580939	0.584233	0.571837	0.570461	0.564938	0.541857	0.515265	0.489837	0.462421	0.404032	0.364285	0.307626	0.254053	0.200472	0.153993	0.134246
0.3476601	0.575059	0.564239	0.576862	0.582124	0.579251	0.582458	0.570204	0.568834	0.563327	0.540745	0.514381	0.489085	0.461643	0.402813	0.363149	0.306746	0.253383	0.199986	0.153676	0.133436
0.34948989	0.573412	0.563305	0.5752	0.58054	0.577724	0.580842	0.568727	0.567359	0.561873	0.539779	0.513651	0.488468	0.460996	0.401724	0.362139	0.305965	0.252802	0.199579	0.153413	0.132671
0.35131968	0.57191	0.562522	0.573694	0.579108	0.576357	0.579385	0.567404	0.566037	0.560574	0.538956	0.513064	0.487974	0.46047	0.400759	0.36125	0.30528	0.252304	0.199242	0.153197	0.131948
0.35314947	0.570551	0.561885	0.572345	0.577829	0.575148	0.578084	0.566234	0.564865	0.559429	0.538269	0.512615	0.487597	0.460058	0.399914	0.360475	0.304683	0.251883	0.19897	0.153023	0.131263
0.35497926	0.569333	0.561385	0.57115	0.576701	0.574096	0.576938	0.565214	0.563843	0.558434	0.537715	0.512295	0.487328	0.459752	0.399183	0.359811	0.304171	0.251531	0.198755	0.152884	0.13061
0.35680905	0.568257	0.561018	0.57011	0.575724	0.573199	0.575946	0.564343	0.562971	0.557588	0.53729	0.512099	0.48716	0.459546	0.398561	0.35925	0.303739	0.251243	0.19859	0.152773	0.129987
0.35863884	0.567322	0.560779	0.569222	0.574897	0.572455	0.575107	0.56362	0.562246	0.55689	0.536988	0.512018	0.487086	0.459432	0.398043	0.358789	0.303382	0.251014	0.198471	0.152685	0.12939
0.36046863	0.566526	0.560662	0.568486	0.574219	0.571863	0.574418	0.563042	0.561668	0.556336	0.536808	0.512048	0.4871	0.459406	0.397626	0.358421	0.303096	0.250838	0.198391	0.152616	0.128815
0.36229842	0.565868	0.560664	0.5679	0.573689	0.571421	0.57388	0.562609	0.561237	0.555926	0.536745	0.512184	0.487198	0.459462	0.397305	0.358142	0.302877	0.25071	0.198345	0.152561	0.12826
0.36412821	0.565348	0.560781	0.567462	0.573305	0.571127	0.573489	0.562318	0.56095	0.555658	0.536797	0.51242	0.487375	0.459597	0.397076	0.357947	0.302723	0.250626	0.198328	0.152515	0.127721
0.365958	0.564963	0.561008	0.56717	0.573067	0.570979	0.573245	0.562168	0.560807	0.55553	0.53696	0.512753	0.487627	0.459806	0.396935	0.357834	0.30263	0.250583	0.198335	0.152475	0.127196
0.36778779	0.564713	0.561344	0.567023	0.572972	0.570976	0.573145	0.562157	0.560806	0.555541	0.537232	0.513178	0.487952	0.460086	0.396881	0.357796	0.302596	0.250575	0.198363	0.152437	0.126683
0.36961758	0.564596	0.561784	0.567018	0.573019	0.571114	0.573188	0.562283	0.560946	0.555688	0.53761	0.513692	0.488345	0.460434	0.396908	0.357832	0.302617	0.2506	0.198408	0.152399	0.126181
0.37144737	0.564609	0.562326	0.567153	0.573206	0.571392	0.57337	0.562544	0.561224	0.555969	0.538092	0.514292	0.488806	0.460847	0.397014	0.357935	0.302691	0.250654	0.198466	0.152358	0.125687
0.37327716	0.56475	0.562967	0.567424	0.573529	0.571805	0.57369	0.562937	0.561638	0.556381	0.538673	0.514974	0.489331	0.461323	0.397196	0.358104	0.302815	0.250735	0.198533	0.152313	0.125201
0.37510695	0.565017	0.563704	0.567827	0.573985	0.572351	0.574142	0.563459	0.562184	0.556922	0.539351	0.515734	0.489918	0.461859	0.39745	0.358333	0.302987	0.250839	0.198608	0.15226	0.124721
0.37693674	0.565406	0.564533	0.568359	0.57457	0.573025	0.574724	0.564106	0.562859	0.557587	0.540123	0.51657	0.490565	0.462453	0.397773	0.358619	0.303203	0.250964	0.198688	0.152199	0.124247
0.37876653	0.565913	0.565452	0.569015	0.57528	0.573822	0.575432	0.564874	0.563659	0.558373	0.540984	0.517477	0.491269	0.463101	0.398161	0.358958	0.303462	0.251107	0.198769	0.152128	0.123777
0.38059632	0.566533	0.566456	0.569789	0.57611	0.574738	0.576259	0.565759	0.564578	0.559274	0.541929	0.518452	0.492027	0.463801	0.39861	0.359346	0.303759	0.251265	0.198849	0.152045	0.123312
0.38242611	0.567262	0.56754	0.570676	0.577053	0.575766	0.577199	0.566754	0.565611	0.560286	0.542954	0.519489	0.492838	0.464548	0.399117	0.359778	0.304091	0.251435	0.198925	0.15195	0.12285
0.3842559	0.568094	0.568701	0.571669	0.578103	0.576898	0.578247	0.567854	0.56675	0.561401	0.544053	0.520585	0.493696	0.46534	0.399676	0.36025	0.304454	0.251614	0.198996	0.151841	0.122391
0.38608569	0.569022	0.569932	0.57276	0.579252	0.578129	0.579395	0.569051	0.56799	0.562613	0.54522	0.521733	0.494599	0.466171	0.400283	0.360756	0.304845	0.251799	0.199059	0.151717	0.121935
0.38791548	0.570039	0.571226	0.573942	0.580492	0.579449	0.580635	0.570338	0.569322	0.563913	0.546447	0.522928	0.49554	0.467038	0.400932	0.361291	0.30526	0.251987	0.199111	0.151577	0.12148
0.38974527	0.571138	0.572579	0.575207	0.581814	0.58085	0.581958	0.571707	0.570736	0.565294	0.547727	0.524163	0.496516	0.467935	0.401618	0.36185	0.305692	0.252175	0.19915	0.15142	0.121027
0.39157506	0.57231	0.573982	0.576544	0.583209	0.582323	0.583355	0.573149	0.572225	0.566746	0.549052	0.525431	0.497522	0.468856	0.402335	0.362428	0.306139	0.25236	0.199174	0.151244	0.120575
0.39340485	0.573547	0.575427	0.577945	0.584667	0.583857	0.584815	0.574653	0.573777	0.56826	0.550414	0.526726	0.49855	0.469795	0.403075	0.363018	0.306594	0.252537	0.19918	0.151049	0.120123
0.39523464	0.574839	0.576905	0.5794	0.586177	0.585442	0.58633	0.576211	0.575383	0.569825	0.551804	0.528038	0.499594	0.470745	0.403834	0.363614	0.307053	0.252703	0.199166	0.150833	0.119671
0.39706443	0.576177	0.578409	0.580897	0.587728	0.587068	0.587887	0.577811	0.577031	0.571431	0.553212	0.52936	0.500647	0.4717	0.404603	0.36421	0.307509	0.252856	0.19913	0.150595	0.119216
0.39889422	0.577551	0.57993	0.582427	0.58931	0.588723	0.589477	0.579444	0.57871	0.573067	0.554628	0.530684	0.501703	0.472653	0.405375	0.3648	0.307957	0.25299	0.199068	0.150333	0.11876
0.40072401	0.57895	0.581456	0.583978	0.59091	0.590395	0.591087	0.581097	0.58041	0.574722	0.556044	0.532001	0.502753	0.473597	0.406144	0.365378	0.308391	0.253102	0.198979	0.150048	0.118299
0.4025538	0.580366	0.58298	0.585541	0.592518	0.592075	0.592706	0.582761	0.582118	0.576384	0.557448	0.533301	0.503789	0.474523	0.406902	0.365936	0.308806	0.253189	0.19886	0.149736	0.117834
0.40438359	0.581787	0.584491	0.587102	0.594122	0.593749	0.594324	0.584423	0.583823	0.578041	0.558832	0.534576	0.504804	0.475424	0.407642	0.366469	0.309195	0.253247	0.198708	0.149397	0.117362
0.40621338	0.583203	0.585979	0.588653	0.59571	0.595408	0.595928	0.586072	0.585514	0.579684	0.560185	0.535818	0.50579	0.476292	0.408356	0.36697	0.309553	0.253272	0.198523	0.14903	0.116883
0.40804317	0.584604	0.587435	0.590183	0.597273	0.59704	0.597508	0.587699	0.587179	0.5813	0.561497	0.537017	0.506739	0.477122	0.409038	0.367434	0.309875	0.253261	0.198301	0.148634	0.116396
0.40987296	0.585982	0.588849	0.59168	0.598798	0.598635	0.599053	0.589292	0.588808	0.58288	0.562761	0.538165	0.507643	0.477904	0.40968	0.367855	0.310155	0.25321	0.198041	0.148207	0.115899
0.41170275	0.587326	0.590213	0.593136	0.600276	0.600182	0.600553	0.590842	0.59039	0.584412	0.563966	0.539254	0.508496	0.478633	0.410276	0.368227	0.310388	0.253118	0.197741	0.147749	0.115391
0.41353254	0.588627	0.591517	0.594541	0.601698	0.601672	0.601999	0.592338	0.591916	0.585888	0.565105	0.540278	0.50929	0.479301	0.410819	0.368545	0.310569	0.25298	0.1974	0.147259	0.114871
0.41536233	0.589877	0.592755	0.595886	0.603054	0.603096	0.603381	0.593772	0.593376	0.587298	0.566171	0.541227	0.510019	0.479904	0.411305	0.368804	0.310695	0.252794	0.197016	0.146736	0.114338
0.41719212	0.59107	0.593917	0.597164	0.604336	0.604446	0.604691	0.595136	0.594763	0.588633	0.567155	0.542097	0.510676	0.480435	0.411727	0.369001	0.31076	0.252558	0.196588	0.14618	0.113791
0.41902191	0.592196	0.594998	0.598367	0.605537	0.605714	0.605921	0.596422	0.596067	0.589887	0.568053	0.542882	0.511257	0.48089	0.41208	0.369132	0.310762	0.252271	0.196116	0.145591	0.113228
0.4208517	0.59325	0.595992	0.599487	0.606649	0.606894	0.607065	0.597623	0.597283	0.591053	0.568859	0.543576	0.511757	0.481264	0.412362	0.369193	0.310698	0.25193	0.195598	0.144968	0.112649
0.42268149	0.594226	0.596892	0.600521	0.607668	0.607979	0.608116	0.598732	0.598404	0.592124	0.569567	0.544176	0.512172	0.481554	0.412567	0.369181	0.310565	0.251534	0.195036	0.144311	0.112054
0.42451128	0.59512	0.597695	0.601462	0.608588	0.608966	0.60907	0.599746	0.599426	0.593096	0.570175	0.544678	0.512498	0.481758	0.412693	0.369095	0.310361	0.251084	0.194427	0.143621	0.111442
0.42634107	0.595927	0.598397	0.602306	0.609404	0.609849	0.609921	0.60066	0.600343	0.593965	0.57068	0.545079	0.512734	0.481872	0.412737	0.368933	0.310084	0.250577	0.193774	0.142899	0.110813
0.42817086	0.596643	0.598994	0.603049	0.610115	0.610627	0.610668	0.60147	0.601153	0.594726	0.57108	0.545378	0.512877	0.481896	0.412698	0.368693	0.309735	0.250015	0.193076	0.142145	0.110166
0.43000065	0.597266	0.599486	0.603691	0.610717	0.611295	0.611307	0.602174	0.601853	0.595379	0.571373	0.545574	0.512927	0.48183	0.412576	0.368376	0.309312	0.249397	0.192335	0.14136	0.109502
0.43183044	0.597794	0.59987	0.604228	0.61121	0.611854	0.611837	0.60277	0.602441	0.595922	0.571559	0.545666	0.512884	0.481673	0.412368	0.367982	0.308815	0.248724	0.191551	0.140545	0.108821
0.43366023	0.598226	0.600148	0.604659	0.611592	0.612302	0.612256	0.603257	0.602917	0.596353	0.57164	0.545655	0.512748	0.481426	0.412076	0.36751	0.308246	0.247998	0.190726	0.139701	0.108124
0.43549002	0.598562	0.600318	0.604986	0.611864	0.61264	0.612566	0.603636	0.603282	0.596675	0.571617	0.545544	0.512521	0.48109	0.411701	0.366963	0.307605	0.247219	0.189861	0.13883	0.10741
0.43731981	0.598801	0.600382	0.605207	0.612027	0.612868	0.612767	0.603907	0.603535	0.596886	0.571491	0.545333	0.512204	0.480669	0.411243	0.366342	0.306894	0.246389	0.188959	0.137934	0.106681
0.4391496	0.598944	0.600343	0.605325	0.612082	0.612989	0.61286	0.604071	0.603678	0.59699	0.571266	0.545027	0.511801	0.480164	0.410705	0.365649	0.306116	0.24551	0.18802	0.137015	0.105937
